branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum; cylinder_ID; cylinder_parent_ID; reverse_pipe_order;Allometric_improved;length_to_root;tree_ID; volume (m^3); length (m); height (m); DBH (cm); DBH_taper_linear (cm); cut_height (m);x_position;y_position; cylinder_children_id;segment_children_id
-1;0;0;-1;0.347429;83.1055;spherefollowing;RANSAC;-4.30138;-1.42494;2.2174;-4.31637;-1.43324;2.36376;0.102554;0.147355;unknown species;Ery_01.ply;15.2226;5;5.81399;177;13;12;9.53939;NO_ALLOM;2.5172;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;14_;1_176_
-1;0;0;-1;0.34256;82.9582;spherefollowing;RANSAC;-4.31514;-1.43374;2.36387;-4.32553;-1.4468;2.50858;0.0984514;0.145667;unknown species;Ery_01.ply;15.075;5;5.81399;177;14;13;9.53939;NO_ALLOM;2.66118;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;15_;1_176_
-1;0;0;-1;0.338125;82.8125;spherefollowing;RANSAC;-4.3248;-1.44782;2.50863;-4.32738;-1.44601;2.65348;0.096924;0.144888;unknown species;Ery_01.ply;14.9287;5;5.81399;177;15;14;9.53939;NO_ALLOM;2.80528;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;16_;1_176_
-1;0;0;-1;0.333849;82.6676;spherefollowing;RANSAC;-4.32561;-1.44422;2.65364;-4.32767;-1.44914;2.79625;0.0955128;0.14271;unknown species;Ery_01.ply;14.7839;5;5.81399;177;16;15;9.53939;NO_ALLOM;2.94582;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;17_;1_176_
-1;0;0;-1;0.329759;82.5249;spherefollowing;RANSAC;-4.32892;-1.44953;2.79628;-4.32637;-1.45053;2.9371;0.0964978;0.140837;unknown species;Ery_01.ply;14.6411;5;5.81399;177;17;16;9.53939;NO_ALLOM;3.08478;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;18_;1_176_
-1;0;0;-1;0.325639;82.3841;spherefollowing;RANSAC;-4.32626;-1.44945;2.93708;-4.32537;-1.44913;3.0752;0.0964629;0.138124;unknown species;Ery_01.ply;14.501;5;5.81399;177;18;17;9.53939;NO_ALLOM;3.22019;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;19_;1_176_
-1;0;0;-1;0.321601;82.2459;spherefollowing;RANSAC;-4.3258;-1.44911;3.07521;-4.32123;-1.44848;3.21374;0.0979896;0.1386;unknown species;Ery_01.ply;14.362;5;5.81399;177;19;18;9.53939;NO_ALLOM;3.35927;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;20_;1_176_
-1;0;0;-1;0.31742;82.1073;spherefollowing;RANSAC;-4.31949;-1.44889;3.21372;-4.3148;-1.4485;3.35104;0.0958782;0.137393;unknown species;Ery_01.ply;14.2235;5;5.81399;177;20;19;9.53939;NO_ALLOM;3.49545;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;21_;1_176_
-1;0;0;-1;0.313452;81.9699;spherefollowing;RANSAC;-4.31587;-1.44827;3.35105;-4.32243;-1.45336;3.49587;0.0962682;0.145052;unknown species;Ery_01.ply;14.0816;5;5.81399;177;21;20;9.53939;NO_ALLOM;3.64816;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;22_;1_176_
-1;0;0;-1;0.309229;81.8249;spherefollowing;RANSAC;-4.32375;-1.45355;3.4961;-4.3123;-1.46459;3.63057;0.102389;0.135403;unknown species;Ery_01.ply;13.9404;5;5.81399;177;22;21;9.53939;NO_ALLOM;3.77392;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;23_;1_176_
-1;0;0;-1;0.30477;81.6895;spherefollowing;RANSAC;-4.31075;-1.46315;3.63072;-4.29871;-1.46274;3.76851;0.0960319;0.138316;unknown species;Ery_01.ply;13.8036;5;5.81399;177;23;22;9.53939;NO_ALLOM;3.91515;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;24_;1_176_
-1;0;0;-1;0.300762;81.5512;spherefollowing;RANSAC;-4.29906;-1.46157;3.76829;-4.27317;-1.46228;3.9216;0.0923744;0.155486;unknown species;Ery_01.ply;13.6584;5;5.81399;177;24;23;9.53939;NO_ALLOM;4.0878;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;25_;1_176_
-1;0;0;-1;0.296594;81.3957;spherefollowing;RANSAC;-4.27166;-1.46133;3.92144;-4.25873;-1.45712;4.05462;0.0929739;0.133867;unknown species;Ery_01.ply;13.5161;5;5.81399;177;25;24;9.53939;NO_ALLOM;4.20005;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;26_;1_176_
-1;0;0;-1;0.292959;81.2618;spherefollowing;RANSAC;-4.25919;-1.45549;4.05463;-4.2517;-1.46017;4.17878;0.0916589;0.124466;unknown species;Ery_01.ply;13.388;5;5.81399;177;26;25;9.53939;NO_ALLOM;4.31512;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;27_;1_176_
-1;0;0;-1;0.289674;81.1374;spherefollowing;RANSAC;-4.25205;-1.46138;4.1788;-4.25471;-1.45846;4.30944;0.0892602;0.1307;unknown species;Ery_01.ply;13.2607;5;5.81399;177;27;26;9.53939;NO_ALLOM;4.45205;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;28_;1_176_
-1;0;0;-1;0.286402;81.0067;spherefollowing;RANSAC;-4.25656;-1.45771;4.30939;-4.26088;-1.46449;4.44394;0.0919474;0.134791;unknown species;Ery_01.ply;13.1283;5;5.81399;177;28;27;9.53939;NO_ALLOM;4.59093;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;29_;1_176_
-1;0;0;-1;0.282822;80.8719;spherefollowing;RANSAC;-4.25928;-1.46327;4.44402;-4.25974;-1.4656;4.57142;0.0880032;0.127415;unknown species;Ery_01.ply;12.9977;5;5.81399;177;29;28;9.53939;NO_ALLOM;4.71097;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;30_;1_176_
-1;0;0;-1;0.279722;80.7444;spherefollowing;RANSAC;-4.25891;-1.46573;4.57143;-4.2619;-1.47095;4.69933;0.0869324;0.128045;unknown species;Ery_01.ply;12.8706;5;5.81399;177;30;29;9.53939;NO_ALLOM;4.83965;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;31_;1_176_
-1;0;0;-1;0.276682;80.6164;spherefollowing;RANSAC;-4.26219;-1.47137;4.69936;-4.27279;-1.47052;4.82851;0.0888084;0.129594;unknown species;Ery_01.ply;12.743;5;5.81399;177;31;30;9.53939;NO_ALLOM;4.97079;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;32_;1_176_
-1;0;0;-1;0.273471;80.4868;spherefollowing;RANSAC;-4.27323;-1.47011;4.82847;-4.29208;-1.47458;4.96253;0.0867491;0.135461;unknown species;Ery_01.ply;12.6127;5;5.81399;177;32;31;9.53939;NO_ALLOM;5.11212;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;33_;1_176_
-1;0;0;-1;0.270269;80.3513;spherefollowing;RANSAC;-4.29203;-1.47497;4.96249;-4.31077;-1.48193;5.08818;0.0873218;0.127265;unknown species;Ery_01.ply;12.4837;5;5.81399;177;33;32;9.53939;NO_ALLOM;5.23119;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;34_;1_176_
-1;0;0;-1;0.26722;80.2241;spherefollowing;RANSAC;-4.31249;-1.48175;5.08796;-4.33142;-1.49664;5.21057;0.086186;0.124955;unknown species;Ery_01.ply;12.3602;5;5.81399;177;34;33;9.53939;NO_ALLOM;5.35383;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;35_;1_176_
-1;0;0;-1;0.264304;80.0991;spherefollowing;RANSAC;-4.33121;-1.49747;5.21047;-4.35294;-1.50922;5.33501;0.0913358;0.126967;unknown species;Ery_01.ply;12.2374;5;5.81399;177;35;34;9.53939;NO_ALLOM;5.48281;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;36_;1_176_
-1;0;0;-1;0.260977;79.9722;spherefollowing;RANSAC;-4.3539;-1.5053;5.33611;-4.37128;-1.54003;5.45176;0.0963485;0.12199;unknown species;Ery_01.ply;12.1168;5;5.81399;177;36;35;9.53939;NO_ALLOM;5.59982;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;37_;1_176_
